0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 144 197 2498 0 0 0 276 96 357 0 0 0 8 1 15 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 390 353 443 0 0 0 13 9 15 0 0 0 7 3 4 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 7 4 70 0 0 0 4 1 5 0 0 0 1 1 2 

0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 146 197 2529 0 0 0 285 98 366 0 0 0 8 1 15 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 396 354 456 0 0 0 13 9 15 0 0 0 7 3 4 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 7 4 71 0 0 0 5 1 5 0 0 0 1 1 2
 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 144 197 2498 0 0 0 276 96 357 0 0 0 8 1 15 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 390 353 443 0 0 0 13 9 15 0 0 0 7 3 4 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 7 4 70 0 0 0 4 1 5 0 0 0 1 1 2 

0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 146 197 2529 0 0 0 285 98 366 0 0 0 8 1 15 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 396 354 456 0 0 0 13 9 15 0 0 0 7 3 4 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 7 4 71 0 0 0 5 1 5 0 0 0 1 1 2 
