0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 144 177 2637 0 0 0 315 76 342 0 0 0 6 0 4 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 356 358 431 0 0 0 17 12 16 0 0 0 4 6 2 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 6 5 39 0 0 0 2 2 5 0 0 0 3 0 2
 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 144 177 2637 0 0 0 315 76 342 0 0 0 6 0 4 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 356 358 431 0 0 0 17 12 16 0 0 0 4 6 2 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 6 5 39 0 0 0 2 2 5 0 0 0 3 0 2
 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 296 370 5375 0 0 0 647 158 696 0 0 0 18 4 17 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 792 779 928 0 0 0 33 25 36 0 0 0 8 8 8 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 13 10 123 0 0 0 4 7 9 0 0 0 6 2 2 
